Time,Open,High,Low,Latest,Change,%Change,Volume
29/12/2020,2.44,2.51,2.4,2.5,0.06,2.46%,222942
30/12/2020,2.5,2.53,2.37,2.42,-0.08,-3.20%,310846
31/12/2020,2.45,2.45,2.4,2.43,0.01,0.41%,67554
4/01/2021,2.45,2.47,2.37,2.44,0.01,0.41%,118309
5/01/2021,2.41,2.47,2.36,2.38,-0.06,-2.46%,201392
6/01/2021,2.44,2.45,2.38,2.38,0,0.00%,122392
7/01/2021,2.38,2.41,2.36,2.37,-0.01,-0.42%,78707
8/01/2021,2.38,2.42,2.32,2.33,-0.04,-1.69%,157371
11/01/2021,2.33,2.37,2.26,2.3,-0.03,-1.29%,178784
12/01/2021,2.3,2.35,2.28,2.29,-0.01,-0.43%,96891
13/01/2021,2.325,2.33,2.28,2.31,0.02,0.87%,149558
14/01/2021,2.31,2.32,2.27,2.28,-0.03,-1.30%,102906
15/01/2021,2.3,2.3,2.23,2.25,-0.03,-1.32%,225023
18/01/2021,2.25,2.25,2.19,2.2,-0.05,-2.22%,258115
19/01/2021,2.22,2.26,2.2,2.26,0.06,2.73%,91553
20/01/2021,2.27,2.36,2.26,2.36,0.1,4.42%,188005
21/01/2021,2.36,2.36,2.24,2.24,-0.12,-5.08%,337430
22/01/2021,2.25,2.27,2.21,2.24,0,0.00%,133479
25/01/2021,2.24,2.3,2.22,2.26,0.02,0.89%,319213
27/01/2021,2.35,2.42,2.18,2.25,-0.01,-0.44%,873004
28/01/2021,2.22,2.31,2.165,2.31,0.06,2.67%,476559
29/01/2021,2.31,2.34,2.17,2.2,-0.11,-4.76%,501061
1/02/2021,2.16,2.21,2.11,2.2,0,0.00%,336282
2/02/2021,2.18,2.19,2.08,2.11,-0.09,-4.09%,509126
3/02/2021,2.11,2.12,2.03,2.07,-0.04,-1.90%,585228
4/02/2021,2.08,2.16,2.08,2.14,0.07,3.38%,412090
5/02/2021,2.13,2.14,2.09,2.12,-0.02,-0.93%,153130
8/02/2021,2.13,2.15,2.06,2.11,-0.01,-0.47%,423032
9/02/2021,2.07,2.11,2.07,2.11,0,0.00%,159351
10/02/2021,2.11,2.11,2.04,2.05,-0.06,-2.84%,326663
11/02/2021,2.05,2.16,2.05,2.09,0.04,1.95%,436923
12/02/2021,2.1,2.11,2.05,2.06,-0.03,-1.44%,291222
15/02/2021,2.05,2.065,2.02,2.02,-0.04,-1.94%,304542
16/02/2021,2.01,2.02,1.85,1.95,-0.07,-3.47%,1026248
17/02/2021,1.95,1.96,1.87,1.95,0,0.00%,486515
18/02/2021,1.96,1.97,1.85,1.89,-0.06,-3.08%,401186
19/02/2021,1.9,1.92,1.85,1.86,-0.03,-1.59%,219579
22/02/2021,1.895,1.895,1.76,1.765,-0.095,-5.11%,473239
23/02/2021,1.76,1.76,1.6,1.725,-0.04,-2.27%,1168705
24/02/2021,1.695,1.72,1.64,1.7,-0.025,-1.45%,412248
25/02/2021,1.665,1.82,1.65,1.73,0.03,1.76%,453100
4/03/2021,1.81,1.845,1.645,1.65,-0.08,-4.62%,1370212
5/03/2021,1.685,1.685,1.55,1.6,-0.05,-3.03%,967341
8/03/2021,1.615,1.7,1.615,1.67,0.07,4.38%,483454
9/03/2021,1.665,1.735,1.59,1.715,0.045,2.69%,857450
10/03/2021,1.62,1.73,1.57,1.67,-0.045,-2.62%,1069022
11/03/2021,1.61,1.622,1.51,1.52,-0.15,-8.98%,1829104
12/03/2021,1.53,1.555,1.492,1.5,-0.02,-1.32%,921640
15/03/2021,1.535,1.58,1.505,1.56,0.06,4.00%,816986
16/03/2021,1.565,1.62,1.535,1.54,-0.02,-1.28%,516165
17/03/2021,1.54,1.56,1.51,1.54,0,0.00%,378090
18/03/2021,1.55,1.56,1.52,1.54,0,0.00%,444102
19/03/2021,1.54,1.54,1.51,1.54,0,0.00%,650475
22/03/2021,1.55,1.6,1.55,1.57,0.03,1.95%,558165
23/03/2021,1.59,1.605,1.575,1.6,0.03,1.91%,388638
24/03/2021,1.6,1.605,1.555,1.58,-0.02,-1.25%,537061
25/03/2021,1.59,1.7,1.575,1.69,0.11,6.96%,955116
26/03/2021,1.71,2.07,1.71,1.9,0.21,12.43%,2037199
29/03/2021,1.945,1.99,1.77,1.785,-0.115,-6.05%,750807
30/03/2021,1.78,1.785,1.64,1.64,-0.145,-8.12%,545664
31/03/2021,1.62,1.75,1.62,1.72,0.08,4.88%,560450
1/04/2021,1.73,1.84,1.72,1.77,0.05,2.91%,603802
6/04/2021,1.79,1.79,1.66,1.69,-0.08,-4.52%,365020
7/04/2021,1.655,1.69,1.63,1.665,-0.025,-1.48%,356825
8/04/2021,1.66,1.7,1.63,1.7,0.035,2.10%,545329
9/04/2021,1.695,1.76,1.66,1.68,-0.02,-1.18%,318660
12/04/2021,1.7,1.76,1.7,1.75,0.07,4.17%,260364
13/04/2021,1.73,1.75,1.695,1.725,-0.025,-1.43%,275098
14/04/2021,1.72,1.725,1.655,1.66,-0.065,-3.77%,372209
15/04/2021,1.66,1.735,1.635,1.65,-0.01,-0.60%,329345
16/04/2021,1.66,1.685,1.62,1.625,-0.025,-1.52%,281093
19/04/2021,1.635,1.665,1.6,1.605,-0.02,-1.23%,379472
20/04/2021,1.605,1.625,1.58,1.61,0.005,0.31%,361445
21/04/2021,1.61,1.66,1.595,1.63,0.02,1.24%,400142
22/04/2021,1.65,1.655,1.6,1.63,0,0.00%,301228
23/04/2021,1.62,1.628,1.585,1.62,-0.01,-0.61%,273031
26/04/2021,1.62,1.64,1.58,1.59,-0.03,-1.85%,339464
27/04/2021,1.6,1.63,1.565,1.585,-0.005,-0.31%,248900
28/04/2021,1.6,1.615,1.565,1.59,0.005,0.32%,300702
29/04/2021,1.6,1.66,1.59,1.615,0.025,1.57%,299453
30/04/2021,1.63,1.63,1.58,1.58,-0.035,-2.17%,223483
3/05/2021,1.6,1.62,1.57,1.57,-0.01,-0.63%,187503
4/05/2021,1.61,1.61,1.555,1.57,0,0.00%,252800
5/05/2021,1.57,1.58,1.48,1.49,-0.08,-5.10%,601489
6/05/2021,1.49,1.49,1.355,1.4,-0.09,-6.04%,508530
7/05/2021,1.425,1.5,1.4,1.425,0.025,1.79%,375095
10/05/2021,1.42,1.465,1.31,1.31,-0.115,-8.07%,514743
11/05/2021,1.32,1.4,1.225,1.4,0.09,6.87%,647645
12/05/2021,1.39,1.4,1.32,1.33,-0.07,-5.00%,363949
13/05/2021,1.305,1.32,1.265,1.295,-0.035,-2.63%,324483
14/05/2021,1.31,1.45,1.3,1.35,0.055,4.25%,587058
17/05/2021,1.37,1.43,1.32,1.35,0,0.00%,295759
18/05/2021,1.35,1.36,1.28,1.32,-0.03,-2.22%,242117
19/05/2021,1.3,1.345,1.285,1.295,-0.025,-1.89%,133821
20/05/2021,1.31,1.345,1.29,1.32,0.025,1.93%,291268
21/05/2021,1.31,1.31,1.26,1.28,-0.04,-3.03%,353173
24/05/2021,1.265,1.285,1.207,1.21,-0.07,-5.47%,442371
25/05/2021,1.215,1.225,1.12,1.21,0,0.00%,1608371
26/05/2021,1.205,1.215,1.15,1.16,-0.05,-4.13%,840193
27/05/2021,1.17,1.175,1.125,1.16,0,0.00%,877922
28/05/2021,1.15,1.22,1.135,1.185,0.025,2.16%,623569
31/05/2021,1.2,1.32,1.17,1.28,0.095,8.02%,1017414
1/06/2021,1.31,1.31,1.2,1.28,0,0.00%,432380
2/06/2021,1.28,1.3,1.23,1.28,0,0.00%,584256
3/06/2021,1.28,1.295,1.245,1.265,-0.015,-1.17%,311844
4/06/2021,1.28,1.33,1.275,1.3,0.035,2.77%,270083
7/06/2021,1.31,1.31,1.258,1.27,-0.03,-2.31%,342833
8/06/2021,1.305,1.34,1.245,1.245,-0.025,-1.97%,285481
9/06/2021,1.29,1.315,1.27,1.3,0.055,4.42%,396120
10/06/2021,1.325,1.41,1.303,1.37,0.07,5.38%,576512
11/06/2021,1.375,1.4,1.345,1.4,0.03,2.19%,218762
15/06/2021,1.41,1.442,1.305,1.32,-0.08,-5.71%,640008
16/06/2021,1.32,1.32,1.24,1.27,-0.05,-3.79%,440352
17/06/2021,1.305,1.37,1.28,1.295,0.025,1.97%,501202
18/06/2021,1.315,1.38,1.295,1.375,0.08,6.18%,549583
21/06/2021,1.35,1.362,1.295,1.32,-0.055,-4.00%,468603
22/06/2021,1.31,1.34,1.29,1.32,0,0.00%,433658
23/06/2021,1.33,1.33,1.25,1.25,-0.07,-5.30%,452782
24/06/2021,1.25,1.3,1.24,1.265,0.015,1.20%,354619
25/06/2021,1.26,1.26,1.215,1.25,-0.015,-1.19%,566476
28/06/2021,1.25,1.25,1.17,1.17,-0.08,-6.40%,578578
29/06/2021,1.2,1.28,1.18,1.265,0.095,8.12%,1008063
30/06/2021,1.295,1.295,1.205,1.225,-0.04,-3.16%,515024
1/07/2021,1.225,1.245,1.18,1.21,-0.015,-1.22%,477543
2/07/2021,1.21,1.265,1.205,1.265,0.055,4.55%,151416
5/07/2021,1.265,1.31,1.265,1.27,0.005,0.40%,472648
6/07/2021,1.295,1.295,1.275,1.28,0.01,0.79%,53802
7/07/2021,1.28,1.335,1.255,1.255,-0.025,-1.95%,243367
8/07/2021,1.25,1.28,1.245,1.27,0.015,1.20%,104652
9/07/2021,1.26,1.32,1.26,1.31,0.04,3.15%,253951
12/07/2021,1.31,1.435,1.31,1.385,0.075,5.73%,626800
13/07/2021,1.41,1.49,1.405,1.49,0.105,7.58%,542251
14/07/2021,1.5,1.645,1.5,1.6,0.11,7.38%,1594370
15/07/2021,1.59,1.595,1.505,1.505,-0.095,-5.94%,337114
16/07/2021,1.515,1.535,1.505,1.52,0.015,1.00%,200313
19/07/2021,1.5,1.55,1.5,1.5,-0.02,-1.32%,549822
20/07/2021,1.5,1.503,1.44,1.45,-0.05,-3.33%,307947
21/07/2021,1.47,1.495,1.39,1.415,-0.035,-2.41%,354849
22/07/2021,1.45,1.45,1.385,1.4,-0.015,-1.06%,305008
23/07/2021,1.4,1.41,1.355,1.365,-0.035,-2.50%,163643
26/07/2021,1.46,1.49,1.42,1.465,0.1,7.33%,820779
27/07/2021,1.485,1.49,1.445,1.445,-0.02,-1.37%,349629
28/07/2021,1.475,1.545,1.45,1.53,0.085,5.88%,353367
29/07/2021,1.52,1.54,1.48,1.49,-0.04,-2.61%,165797
30/07/2021,1.5,1.585,1.485,1.54,0.05,3.36%,309231
2/08/2021,1.55,1.565,1.505,1.53,-0.01,-0.65%,98275
3/08/2021,1.55,1.55,1.5,1.5,-0.03,-1.96%,265748
4/08/2021,1.5,1.5,1.45,1.45,-0.05,-3.33%,209921
5/08/2021,1.455,1.52,1.455,1.46,0.01,0.69%,381047
6/08/2021,1.46,1.49,1.43,1.49,0.03,2.05%,258328
9/08/2021,1.565,1.73,1.545,1.69,0.2,13.42%,1308272
10/08/2021,1.69,1.69,1.565,1.62,-0.07,-4.14%,940122
11/08/2021,1.615,1.615,1.55,1.615,-0.005,-0.31%,358804
12/08/2021,1.615,1.615,1.555,1.6,-0.015,-0.93%,214070
13/08/2021,1.595,1.6,1.575,1.585,-0.015,-0.94%,128943
16/08/2021,1.6,1.6,1.505,1.51,-0.075,-4.73%,349699
17/08/2021,1.52,1.55,1.515,1.54,0.03,1.99%,262385
18/08/2021,1.54,1.55,1.505,1.52,-0.02,-1.30%,168304
19/08/2021,1.53,1.53,1.42,1.48,-0.04,-2.63%,400202
20/08/2021,1.445,1.445,1.41,1.425,-0.055,-3.72%,201881
23/08/2021,1.43,1.45,1.405,1.42,-0.005,-0.35%,228826
24/08/2021,1.435,1.515,1.435,1.5,0.08,5.63%,277717
25/08/2021,1.5,1.54,1.48,1.525,0.025,1.67%,260020
26/08/2021,1.52,1.525,1.48,1.485,-0.04,-2.62%,313695
27/08/2021,1.485,1.59,1.485,1.54,0.055,3.70%,434092
30/08/2021,1.51,1.595,1.505,1.54,0,0.00%,196786
31/08/2021,1.58,1.595,1.54,1.595,0.055,3.57%,196340
1/09/2021,1.595,1.655,1.53,1.53,-0.065,-4.08%,550871
2/09/2021,1.55,1.585,1.49,1.52,-0.01,-0.65%,303229
3/09/2021,1.53,1.545,1.465,1.49,-0.03,-1.97%,339831
6/09/2021,1.5,1.525,1.46,1.5,0.01,0.67%,165661
7/09/2021,1.495,1.525,1.485,1.525,0.025,1.67%,309760
8/09/2021,1.53,1.55,1.495,1.53,0.005,0.33%,310212
9/09/2021,1.53,1.545,1.465,1.53,0,0.00%,902044
10/09/2021,1.53,1.53,1.5,1.515,-0.015,-0.98%,136014
13/09/2021,1.54,1.57,1.5,1.55,0.035,2.31%,405120
14/09/2021,1.58,1.58,1.505,1.545,-0.005,-0.32%,158232
15/09/2021,1.545,1.57,1.51,1.57,0.025,1.62%,505275
16/09/2021,1.55,1.57,1.53,1.53,-0.04,-2.55%,240629
17/09/2021,1.54,1.575,1.505,1.52,-0.01,-0.65%,664414
20/09/2021,1.56,1.56,1.46,1.495,-0.025,-1.64%,295281
21/09/2021,1.44,1.47,1.4,1.42,-0.075,-5.02%,375488
22/09/2021,1.42,1.455,1.38,1.44,0.02,1.41%,255454
23/09/2021,1.435,1.48,1.42,1.475,0.035,2.43%,109952
24/09/2021,1.47,1.5,1.465,1.48,0.005,0.34%,89309
27/09/2021,1.48,1.485,1.455,1.47,-0.01,-0.68%,102983
28/09/2021,1.48,1.48,1.405,1.405,-0.065,-4.42%,146800
29/09/2021,1.405,1.44,1.39,1.44,0.035,2.49%,217164
30/09/2021,1.42,1.465,1.405,1.465,0.025,1.74%,92361
1/10/2021,1.48,1.48,1.42,1.42,-0.045,-3.07%,89672
4/10/2021,1.42,1.42,1.375,1.38,-0.04,-2.82%,200134
5/10/2021,1.375,1.4,1.3,1.39,0.01,0.72%,263657
6/10/2021,1.39,1.4,1.33,1.33,-0.06,-4.32%,160125
7/10/2021,1.35,1.36,1.31,1.32,-0.01,-0.75%,286200
8/10/2021,1.34,1.355,1.3,1.355,0.035,2.65%,316642
11/10/2021,1.335,1.335,1.27,1.3,-0.055,-4.06%,409786
12/10/2021,1.3,1.33,1.275,1.28,-0.02,-1.54%,209605
13/10/2021,1.3,1.35,1.285,1.3,0.02,1.56%,212061
14/10/2021,1.335,1.355,1.305,1.31,0.01,0.77%,348044
15/10/2021,1.32,1.35,1.32,1.33,0.02,1.53%,155089
18/10/2021,1.34,1.365,1.315,1.35,0.02,1.50%,348039
19/10/2021,1.37,1.39,1.315,1.35,0,0.00%,884958
20/10/2021,1.35,1.375,1.325,1.36,0.01,0.74%,160418
21/10/2021,1.355,1.38,1.33,1.375,0.015,1.10%,109537
22/10/2021,1.37,1.375,1.325,1.36,-0.015,-1.09%,154708
25/10/2021,1.37,1.38,1.33,1.38,0.02,1.47%,404928
26/10/2021,1.395,1.395,1.332,1.34,-0.04,-2.90%,358980
27/10/2021,1.345,1.365,1.305,1.33,-0.01,-0.75%,293228
28/10/2021,1.355,1.37,1.315,1.34,0.01,0.75%,573257
29/10/2021,1.34,1.37,1.325,1.355,0.015,1.12%,57880
1/11/2021,1.37,1.375,1.33,1.34,-0.015,-1.11%,168938
2/11/2021,1.34,1.35,1.33,1.34,0,0.00%,75933
3/11/2021,1.34,1.435,1.34,1.4,0.06,4.48%,434341
4/11/2021,1.4,1.475,1.4,1.415,0.015,1.07%,209464
5/11/2021,1.43,1.465,1.375,1.385,-0.03,-2.12%,196956
8/11/2021,1.435,1.435,1.36,1.39,0.005,0.36%,120539
9/11/2021,1.42,1.42,1.35,1.36,-0.03,-2.16%,224521
10/11/2021,1.365,1.365,1.315,1.365,0.005,0.37%,202639
11/11/2021,1.345,1.345,1.295,1.3,-0.065,-4.76%,296861
12/11/2021,1.3,1.3,1.265,1.285,-0.015,-1.15%,287166
15/11/2021,1.28,1.35,1.275,1.345,0.06,4.67%,408039
16/11/2021,1.33,1.33,1.25,1.28,-0.065,-4.83%,398939
17/11/2021,1.273,1.273,1.205,1.24,-0.04,-3.13%,383671
18/11/2021,1.22,1.28,1.215,1.24,0,0.00%,443020
19/11/2021,1.22,1.225,1.185,1.185,-0.055,-4.44%,353032
22/11/2021,1.185,1.2,1.16,1.2,0.015,1.27%,213899
23/11/2021,1.3,1.48,1.3,1.385,0.185,15.42%,1230664
24/11/2021,1.4,1.4,1.335,1.35,-0.035,-2.53%,478387
25/11/2021,1.33,1.4,1.33,1.4,0.05,3.70%,351306
26/11/2021,1.395,1.4,1.34,1.365,-0.035,-2.50%,174951
29/11/2021,1.31,1.35,1.29,1.35,-0.015,-1.10%,381023
30/11/2021,1.345,1.37,1.3,1.37,0.02,1.48%,222600
1/12/2021,1.365,1.365,1.28,1.31,-0.06,-4.38%,210819
2/12/2021,1.29,1.29,1.24,1.29,-0.02,-1.53%,262119
3/12/2021,1.29,1.29,1.215,1.25,-0.04,-3.10%,527568
6/12/2021,1.235,1.235,1.165,1.17,-0.08,-6.40%,371869
7/12/2021,1.165,1.22,1.13,1.21,0.04,3.42%,409376
8/12/2021,1.21,1.23,1.165,1.185,-0.025,-2.07%,308909
9/12/2021,1.19,1.28,1.18,1.18,-0.005,-0.42%,681078
10/12/2021,1.19,1.2,1.15,1.19,0.01,0.85%,247794
13/12/2021,1.2,1.25,1.18,1.25,0.06,5.04%,174388
14/12/2021,1.25,1.29,1.25,1.29,0.04,3.20%,390308
15/12/2021,1.295,1.295,1.25,1.28,-0.01,-0.78%,172844
16/12/2021,1.27,1.3,1.245,1.295,0.015,1.17%,231787
17/12/2021,1.3,1.3,1.25,1.29,-0.005,-0.39%,139678
20/12/2021,1.29,1.29,1.205,1.27,-0.02,-1.55%,191989
21/12/2021,1.225,1.24,1.195,1.22,-0.05,-3.94%,135731
22/12/2021,1.25,1.25,1.19,1.195,-0.025,-2.05%,81711
23/12/2021,1.22,1.255,1.2,1.23,0.035,2.93%,149387
24/12/2021,1.255,1.27,1.25,1.27,0.04,3.25%,17554
29/12/2021,1.27,1.285,1.24,1.285,0.015,1.18%,92811
30/12/2021,1.285,1.305,1.27,1.29,0.005,0.39%,167121
31/12/2021,1.305,1.35,1.29,1.35,0.06,4.65%,152634
4/01/2022,1.35,1.405,1.3,1.315,-0.035,-2.59%,294112
5/01/2022,1.315,1.335,1.275,1.335,0.02,1.52%,43868
6/01/2022,1.32,1.32,1.23,1.265,-0.07,-5.24%,85073
7/01/2022,1.28,1.305,1.23,1.25,-0.015,-1.19%,177572
10/01/2022,1.23,1.295,1.21,1.26,0.01,0.80%,86436
11/01/2022,1.265,1.265,1.215,1.22,-0.04,-3.17%,158208
12/01/2022,1.22,1.25,1.2,1.215,-0.005,-0.41%,292055
13/01/2022,1.215,1.26,1.215,1.26,0.045,3.70%,98073
14/01/2022,1.26,1.26,1.225,1.225,-0.035,-2.78%,38762
17/01/2022,1.225,1.245,1.205,1.205,-0.02,-1.63%,144012
18/01/2022,1.235,1.235,1.21,1.21,0.005,0.41%,34922
19/01/2022,1.215,1.22,1.17,1.19,-0.02,-1.65%,310986
20/01/2022,1.175,1.185,1.16,1.17,-0.02,-1.68%,260657
21/01/2022,1.165,1.18,1.11,1.18,0.01,0.85%,541908
24/01/2022,1.15,1.155,1.085,1.14,-0.04,-3.39%,360240
25/01/2022,1.13,1.13,1.05,1.12,-0.02,-1.75%,324689
27/01/2022,1.095,1.125,1,1.03,-0.09,-8.04%,375393
28/01/2022,1.02,1.04,0.975,1.04,0.01,0.97%,398132
31/01/2022,1.03,1.1,0.97,1.1,0.06,5.77%,484071
1/02/2022,1.115,1.115,1,1.025,-0.075,-6.82%,225257
2/02/2022,1.005,1.04,0.98,1.04,0.015,1.46%,449213
3/02/2022,1.05,1.05,0.925,0.925,-0.115,-11.06%,557594
4/02/2022,0.9,0.955,0.88,0.93,0.005,0.54%,451615
7/02/2022,0.93,0.97,0.865,0.885,-0.045,-4.84%,796686
8/02/2022,0.91,0.91,0.85,0.87,-0.015,-1.69%,525093
9/02/2022,0.89,0.913,0.87,0.91,0.04,4.60%,441531
10/02/2022,0.93,0.97,0.9,0.94,0.03,3.30%,595959
11/02/2022,0.945,0.95,0.885,0.905,-0.035,-3.72%,487929
14/02/2022,0.9,0.95,0.87,0.9,-0.005,-0.55%,455397
15/02/2022,0.905,0.925,0.9,0.925,0.025,2.78%,66745
16/02/2022,0.925,0.94,0.9,0.91,-0.015,-1.62%,317956
17/02/2022,0.905,0.91,0.87,0.9,-0.01,-1.10%,447499
18/02/2022,0.89,0.89,0.855,0.865,-0.035,-3.89%,188449
21/02/2022,0.88,0.88,0.835,0.85,-0.015,-1.73%,460635
22/02/2022,0.85,0.85,0.785,0.81,-0.04,-4.71%,499452
23/02/2022,0.78,0.793,0.735,0.775,-0.035,-4.32%,944401
24/02/2022,0.77,0.77,0.7,0.7,-0.075,-9.68%,638410
25/02/2022,0.695,0.76,0.69,0.735,0.035,5.00%,350938
28/02/2022,0.75,0.76,0.675,0.7,-0.035,-4.76%,720195
1/03/2022,0.7,0.715,0.67,0.67,-0.03,-4.29%,265398
2/03/2022,0.69,0.7,0.655,0.69,0.02,2.99%,292730
3/03/2022,0.69,0.7,0.665,0.67,-0.02,-2.90%,285476
4/03/2022,0.68,0.68,0.57,0.595,-0.075,-11.19%,1067392
7/03/2022,0.59,0.59,0.55,0.585,-0.01,-1.68%,539874
8/03/2022,0.55,0.61,0.55,0.57,-0.015,-2.56%,331524
9/03/2022,0.59,0.62,0.575,0.585,0.015,2.63%,247349
10/03/2022,0.595,0.63,0.595,0.61,0.025,4.27%,424765
11/03/2022,0.61,0.625,0.6,0.605,-0.005,-0.82%,455158
14/03/2022,0.61,0.635,0.6,0.6,-0.005,-0.83%,96811
15/03/2022,0.625,0.67,0.605,0.655,0.055,9.17%,665999
16/03/2022,0.675,0.71,0.65,0.705,0.05,7.63%,435680
17/03/2022,0.815,0.93,0.805,0.845,0.14,19.86%,1916660
18/03/2022,0.89,0.895,0.84,0.855,0.01,1.18%,764665
21/03/2022,0.87,0.905,0.85,0.86,0.005,0.58%,304815
22/03/2022,0.88,0.9,0.86,0.86,0,0.00%,1101023
23/03/2022,0.885,0.895,0.86,0.895,0.035,4.07%,325975
24/03/2022,0.875,0.89,0.875,0.89,-0.005,-0.56%,180061
25/03/2022,0.895,0.9,0.845,0.855,-0.035,-3.93%,332411
28/03/2022,0.88,0.88,0.8,0.8,-0.055,-6.43%,302988
29/03/2022,0.81,0.84,0.81,0.835,0.035,4.38%,264672
30/03/2022,0.855,0.87,0.85,0.85,0.015,1.80%,98467
31/03/2022,0.85,0.855,0.825,0.85,0,0.00%,133466
1/04/2022,0.85,0.865,0.815,0.83,-0.02,-2.35%,171696
4/04/2022,0.83,0.84,0.805,0.81,-0.02,-2.41%,186681
5/04/2022,0.81,0.84,0.76,0.76,-0.05,-6.17%,340314
6/04/2022,0.765,0.8,0.72,0.76,0,0.00%,456295
7/04/2022,0.75,0.752,0.7,0.75,-0.01,-1.32%,345827
8/04/2022,0.75,0.75,0.705,0.71,-0.04,-5.33%,106846
11/04/2022,0.71,0.74,0.7,0.705,-0.005,-0.70%,143024
12/04/2022,0.7,0.72,0.7,0.71,0.005,0.71%,181788
13/04/2022,0.725,0.75,0.715,0.715,0.005,0.70%,140093
14/04/2022,0.715,0.74,0.715,0.725,0.01,1.40%,151246
19/04/2022,0.75,0.79,0.74,0.76,0.035,4.83%,335371
20/04/2022,0.76,0.765,0.728,0.745,-0.015,-1.97%,150999
21/04/2022,0.75,0.78,0.75,0.76,0.015,2.01%,146940
22/04/2022,0.75,0.78,0.75,0.77,0.01,1.32%,210491
26/04/2022,0.76,0.76,0.72,0.755,-0.015,-1.95%,222326
27/04/2022,0.725,0.755,0.7,0.735,-0.02,-2.65%,352060
28/04/2022,0.705,0.725,0.695,0.705,-0.03,-4.08%,557302
29/04/2022,0.71,0.73,0.7,0.73,0.025,3.55%,245842
2/05/2022,0.71,0.73,0.68,0.73,0,0.00%,192160
3/05/2022,0.705,0.715,0.675,0.675,-0.055,-7.53%,347799
4/05/2022,0.67,0.67,0.62,0.655,-0.02,-2.96%,392924
5/05/2022,0.655,0.655,0.62,0.655,0,0.00%,249586
6/05/2022,0.615,0.625,0.605,0.62,-0.035,-5.34%,264175
9/05/2022,0.63,0.63,0.57,0.575,-0.045,-7.26%,248441
10/05/2022,0.58,0.6,0.57,0.6,0.025,4.35%,265107
11/05/2022,0.6,0.685,0.59,0.67,0.07,11.67%,265303
12/05/2022,0.68,0.788,0.65,0.775,0.105,15.67%,509602
13/05/2022,0.77,0.77,0.72,0.755,-0.02,-2.58%,204327
16/05/2022,0.755,0.785,0.67,0.725,-0.03,-3.97%,439678
17/05/2022,0.675,0.72,0.67,0.7,-0.025,-3.45%,151732
18/05/2022,0.7,0.7,0.66,0.66,-0.04,-5.71%,93726
19/05/2022,0.65,0.655,0.62,0.625,-0.035,-5.30%,156843
20/05/2022,0.625,0.68,0.625,0.635,0.01,1.60%,204715
23/05/2022,0.66,0.66,0.6,0.63,-0.005,-0.79%,290332
24/05/2022,0.635,0.665,0.63,0.63,0,0.00%,181937
25/05/2022,0.63,0.68,0.61,0.61,-0.02,-3.17%,7463125
26/05/2022,0.615,0.64,0.615,0.625,0.015,2.46%,137964
27/05/2022,0.63,0.645,0.62,0.62,-0.005,-0.80%,209892
30/05/2022,0.63,0.65,0.63,0.645,0.025,4.03%,152418
31/05/2022,0.64,0.645,0.62,0.645,0,0.00%,250530
1/06/2022,0.645,0.645,0.62,0.625,-0.02,-3.10%,134879
2/06/2022,0.62,0.64,0.62,0.64,0.015,2.40%,144246
3/06/2022,0.63,0.63,0.6,0.6,-0.04,-6.25%,245859
6/06/2022,0.59,0.615,0.575,0.615,0.015,2.50%,98198
7/06/2022,0.58,0.58,0.55,0.55,-0.065,-10.57%,314130
8/06/2022,0.56,0.59,0.54,0.54,-0.01,-1.82%,269267
9/06/2022,0.55,0.55,0.495,0.5,-0.04,-7.41%,926035
10/06/2022,0.5,0.5,0.455,0.47,-0.03,-6.00%,1118569
14/06/2022,0.45,0.46,0.4,0.45,-0.02,-4.26%,1412454
15/06/2022,0.45,0.45,0.4,0.4,-0.05,-11.11%,628604
16/06/2022,0.415,0.415,0.37,0.385,-0.015,-3.75%,1012091
17/06/2022,0.385,0.4,0.375,0.4,0.015,3.90%,453384
20/06/2022,0.4,0.4,0.32,0.35,-0.05,-12.50%,1354750
21/06/2022,0.345,0.4,0.335,0.37,0.02,5.71%,621811
22/06/2022,0.37,0.39,0.345,0.355,-0.015,-4.05%,531986
23/06/2022,0.36,0.4,0.35,0.355,0,0.00%,558955
24/06/2022,0.355,0.395,0.355,0.38,0.025,7.04%,1369989
27/06/2022,0.4,0.4,0.355,0.36,-0.02,-5.26%,1300352
28/06/2022,0.36,0.735,0.36,0.46,0.1,27.78%,4977553
29/06/2022,0.475,0.535,0.45,0.5,0.04,8.70%,1317949
30/06/2022,0.52,0.645,0.52,0.59,0.09,18.00%,1469525
1/07/2022,0.62,0.695,0.565,0.565,-0.025,-4.24%,1101472
4/07/2022,0.595,0.605,0.54,0.59,0.025,4.42%,493494
5/07/2022,0.575,0.595,0.57,0.58,-0.01,-1.69%,592128
6/07/2022,0.575,0.59,0.55,0.58,0,0.00%,233536
7/07/2022,0.565,0.6,0.56,0.58,0,0.00%,61465
8/07/2022,0.58,0.59,0.565,0.58,0,0.00%,255726
11/07/2022,0.58,0.585,0.535,0.535,-0.045,-7.76%,258241
12/07/2022,0.535,0.535,0.49,0.49,-0.045,-8.41%,483013
13/07/2022,0.49,0.52,0.49,0.49,0,0.00%,120230
14/07/2022,0.495,0.535,0.49,0.5,0.01,2.04%,499058
15/07/2022,0.495,0.51,0.475,0.49,-0.01,-2.00%,296844
18/07/2022,0.49,0.495,0.47,0.485,-0.005,-1.02%,150580
