Time,Open,High,Low,Latest,Change,%Change,Volume
2008-01-09,214.87,216.46,213.79,215.56,0.68,+0.32%,0
2008-01-10,215.29,215.98,213.65,214.44,-1.12,-0.52%,0
2008-01-11,214.53,215.17,211.94,212.92,-1.52,-0.71%,0
2008-01-14,213.04,213.46,210.68,211.55,-1.37,-0.64%,0
2008-01-15,211.61,212.15,209.42,209.59,-1.96,-0.93%,0
2008-01-16,209.64,211.87,206.95,211.37,1.78,+0.85%,0
2008-01-17,211.21,212.4,209.39,210.08,-1.29,-0.61%,0
2008-01-18,210.1,211.54,208.3,208.92,-1.16,-0.55%,0
2008-01-21,209.3,209.3,205.61,205.9,-3.02,-1.45%,0
2008-01-22,206.08,209.99,204.7,208.8,2.9,+1.41%,0
2008-01-23,208.69,210.48,204.58,208.7,-0.1,-0.05%,0
2008-01-24,208.68,211.9,207.06,211.83,3.13,+1.50%,0
2008-01-25,211.79,214.05,211.09,211.69,-0.14,-0.07%,0
2008-01-28,211.69,212.75,209.34,212.12,0.43,+0.20%,0
2008-01-29,212.04,213.43,210.85,213.04,0.92,+0.43%,0
2008-01-30,213.05,213.67,211.17,211.17,-1.87,-0.88%,0
2008-01-31,211.16,212.59,209.91,211.5,0.33,+0.16%,0
2008-02-01,211.47,212.37,208.8,209.41,-2.09,-0.99%,0
2008-02-04,209.5,211.75,209.31,210.63,1.22,+0.58%,0
2008-02-05,210.52,212.12,209.4,209.86,-0.77,-0.37%,0
2008-02-06,209.67,209.67,207.71,209.03,-0.83,-0.40%,0
2008-02-07,209.02,209.32,205.82,208.78,-0.25,-0.12%,0
2008-02-08,208.82,209.94,208.02,208.89,0.11,+0.05%,0
2008-02-11,208.93,209.32,206.77,208.7,-0.19,-0.09%,0
2008-02-12,208.72,210.97,207.78,210.37,1.67,+0.80%,0
2008-02-13,210.11,212.81,209.33,212.66,2.29,+1.09%,0
2008-02-14,212.63,213.88,211.86,212.36,-0.3,-0.14%,0
2008-02-15,212.4,213.31,210.28,211.4,-0.96,-0.45%,0
2008-02-18,211.39,211.8,210.51,211.36,-0.04,-0.02%,0
2008-02-19,211.06,211.06,208.72,209.99,-1.37,-0.65%,0
2008-02-20,210.05,210.91,209.01,209.97,-0.02,-0.01%,0
2008-02-21,209.94,211.97,209.64,210.82,0.85,+0.40%,0
2008-02-22,210.79,211.51,210,210.76,-0.06,-0.03%,0
2008-02-25,210.63,212.82,210.43,212.62,1.86,+0.88%,0
2008-02-26,212.55,213.18,211.79,213.18,0.56,+0.26%,0
2008-02-27,213.12,213.31,210.73,210.98,-2.2,-1.03%,0
2008-02-28,211.06,211.29,209.56,209.56,-1.42,-0.67%,0
2008-02-29,208.83,208.83,205.92,206.35,-3.21,-1.53%,0
2008-03-03,205.78,205.78,203.44,205.3,-1.05,-0.51%,0
2008-03-04,205.35,205.7,203.74,205.33,0.03,+0.01%,0
2008-03-05,205.38,207.75,204.38,207.2,1.87,+0.91%,0
2008-03-06,207.06,207.62,205.82,206.36,-0.84,-0.41%,0
2008-03-07,206.39,207.98,204.81,206.77,0.41,+0.20%,0
2008-03-10,206.83,206.83,204.4,204.4,-2.37,-1.15%,0
2008-03-11,204.46,207.63,203.55,207.54,3.14,+1.54%,0
2008-03-12,207.49,207.99,206.03,206.35,-1.19,-0.57%,0
2008-03-13,206.09,206.09,202.95,204.62,-1.73,-0.84%,0
2008-03-14,204.65,205.13,200.03,200.03,-4.59,-2.24%,0
2008-03-17,198.15,198.15,193.54,194.59,-5.44,-2.72%,0
2008-03-18,194.62,200.56,193.5,200.24,5.65,+2.90%,0
2008-03-19,200.35,201.2,195.94,196.58,-3.66,-1.83%,0
2008-03-20,196.59,198.26,195.07,197.5,0.92,+0.47%,0
2008-03-21,197.45,198,196.79,197.31,-0.19,-0.10%,0
2008-03-24,197.43,200.4,197.03,200.04,2.73,+1.38%,0
2008-03-25,200.01,200.93,198.84,200.59,0.55,+0.27%,0
2008-03-26,200.55,201.04,197.52,199.12,-1.47,-0.73%,0
2008-03-27,199.28,201.76,197.72,199.92,0.8,+0.40%,0
2008-03-28,199.96,200.47,197.6,197.91,-2.01,-1.01%,0
2008-03-31,198.12,200.08,196.96,197.76,-0.15,-0.08%,0
2008-04-01,197.81,201.7,196.98,201.27,3.51,+1.77%,0
2008-04-02,201.23,204.03,200.79,203.52,2.25,+1.12%,0
2008-04-03,203.41,204.58,202.61,204.18,0.66,+0.32%,0
2008-04-04,204.14,205.11,202.28,202.29,-1.89,-0.93%,0
2008-04-07,202.32,204.45,202.31,203.6,1.31,+0.65%,0
2008-04-08,203.59,204.11,201.12,202.15,-1.45,-0.71%,0
2008-04-09,202.25,202.59,200.62,201.19,-0.96,-0.47%,0
2008-04-10,201.15,201.27,198.02,200.96,-0.23,-0.11%,0
2008-04-11,200.98,201.89,198.4,198.87,-2.09,-1.04%,0
2008-04-14,199,200.78,198.02,200.01,1.14,+0.57%,0
2008-04-15,199.97,200.32,198.13,199.82,-0.19,-0.09%,0
2008-04-16,199.89,200.9,199.1,200.85,1.03,+0.52%,0
2008-04-17,200.75,204.36,200.52,204.2,3.35,+1.67%,0
2008-04-18,204.05,209.02,203.51,207.13,2.93,+1.43%,0
2008-04-21,208.11,208.11,203.9,204.52,-2.61,-1.26%,0
2008-04-22,204.57,206.1,203.31,205.51,0.99,+0.48%,0
2008-04-23,205.51,206.07,204.09,204.84,-0.67,-0.33%,0
2008-04-24,204.75,206.11,204.11,205.84,1,+0.49%,0
2008-04-25,205.7,207.97,205.36,207.31,1.47,+0.71%,0
2008-04-28,207.31,208.62,206.7,207.48,0.17,+0.08%,0
2008-04-29,207.44,207.63,203.42,204.88,-2.6,-1.25%,0
2008-04-30,204.94,207.64,203.62,206.44,1.56,+0.76%,0
2008-05-01,206.28,207.15,204.77,206.24,-0.2,-0.10%,0
2008-05-02,206.24,209.05,206.2,207.76,1.52,+0.74%,0
2008-05-05,206.55,208.31,206.55,206.8,-0.96,-0.46%,0
2008-05-06,207.19,207.19,205.48,206.76,-0.04,-0.02%,0
2008-05-07,206.77,206.83,204.35,204.63,-2.13,-1.03%,0
2008-05-08,204.69,204.76,202.34,202.71,-1.92,-0.94%,0
2008-05-09,202.78,203.3,199.74,200.88,-1.83,-0.90%,0
2008-05-12,200.97,203.74,200.14,203.15,2.27,+1.13%,0
2008-05-13,203.01,204.15,201.48,203.79,0.64,+0.32%,0
2008-05-14,203.77,205,203.34,204.37,0.58,+0.28%,0
2008-05-15,204.37,204.83,203.05,203.98,-0.39,-0.19%,0
2008-05-16,204.04,204.41,202.56,203.75,-0.23,-0.11%,0
2008-05-19,203.75,204.09,202.91,203.34,-0.41,-0.20%,0
2008-05-20,203.39,204.83,202.65,204.12,0.78,+0.38%,0
2008-05-21,203.97,203.97,202.59,203.29,-0.83,-0.41%,0
2008-05-22,203.37,206.55,202.67,206.1,2.81,+1.38%,0
2008-05-23,206.08,206.24,204.09,204.62,-1.48,-0.72%,0
2008-05-26,204.76,205.16,204.21,205.02,0.4,+0.20%,0
2008-05-27,204.91,206.16,204.61,206.11,1.09,+0.53%,0
2008-05-28,206,207.71,205.15,207.41,1.3,+0.63%,0
2008-05-29,207.35,208.95,206.75,208.54,1.13,+0.54%,0
2008-05-30,208.49,209.28,207.65,209.15,0.61,+0.29%,0
2008-06-02,208.37,208.37,204.61,205.4,-3.75,-1.79%,0
2008-06-03,205.47,207.12,203.94,206.31,0.91,+0.44%,0
2008-06-04,206.29,206.62,204.46,205.73,-0.58,-0.28%,0
2008-06-05,205.83,207.51,205.48,207.48,1.75,+0.85%,0
2008-06-06,207.43,208.08,206.65,206.82,-0.66,-0.32%,0
2008-06-09,206.8,210,206.14,209.96,3.14,+1.52%,0
2008-06-10,209.88,210.79,208.54,209.95,-0.01,0.00%,0
2008-06-11,209.94,210.62,209.37,209.95,0,0.00%,0
2008-06-12,209.98,210.29,209.49,210.11,0.16,+0.08%,0
2008-06-13,210.1,210.81,209.64,210.69,0.58,+0.28%,0
2008-06-16,210.64,212.84,210.6,212.47,1.78,+0.84%,0
2008-06-17,212.41,212.66,210.59,211.23,-1.24,-0.58%,0
2008-06-18,211.27,211.5,210.39,211.43,0.2,+0.09%,0
2008-06-19,211.4,213.29,210.75,213.01,1.58,+0.75%,0
2008-06-20,213.02,213.13,211.7,212.06,-0.95,-0.45%,0
2008-06-23,212.2,212.21,211.04,211.99,-0.07,-0.03%,0
2008-06-24,212.02,212.87,211.61,212.47,0.48,+0.23%,0
2008-06-25,212.42,213.37,212.1,212.98,0.51,+0.24%,0
2008-06-26,212.88,213.91,211.94,212.43,-0.55,-0.26%,0
2008-06-27,212.52,213,210.54,211.73,-0.7,-0.33%,0
2008-06-30,211.78,212.33,209.37,211.61,-0.12,-0.06%,0
2008-07-01,211.65,211.93,210,211.71,0.1,+0.05%,0
2008-07-02,211.68,212.07,210.77,211.06,-0.65,-0.31%,0
2008-07-03,211.09,211.92,210.54,211.67,0.61,+0.29%,0
2008-07-04,211.66,212.06,211.21,211.74,0.07,+0.03%,0
2008-07-07,211.69,212.44,210.92,211.81,0.07,+0.03%,0
2008-07-08,211.77,211.83,210.17,211.74,-0.07,-0.03%,0
2008-07-09,211.78,212.33,210.98,211.73,-0.01,0.00%,0
2008-07-10,211.73,212.15,211.1,211.81,0.08,+0.04%,0
2008-07-11,211.74,212.12,210.2,211.39,-0.42,-0.20%,0
2008-07-14,211.41,212.28,211.02,211.77,0.38,+0.18%,0
2008-07-15,211.71,212,208.89,210.03,-1.74,-0.82%,0
2008-07-16,210.09,210.33,207.94,210.15,0.12,+0.06%,0
2008-07-17,210.15,213.62,209.59,212.9,2.75,+1.31%,0
2008-07-18,212.91,213.8,211.5,213.8,0.9,+0.42%,0
2008-07-21,213.71,213.82,212.09,213.24,-0.56,-0.26%,0
2008-07-22,213.28,213.83,212.8,213.77,0.53,+0.25%,0
2008-07-23,213.76,215.87,213.39,215.73,1.96,+0.92%,0
2008-07-24,215.65,215.69,212.73,213.26,-2.47,-1.14%,0
2008-07-25,213.29,214.9,211.55,214.81,1.55,+0.73%,0
2008-07-28,214.7,214.88,213.64,214.25,-0.56,-0.26%,0
2008-07-29,214.32,214.83,213.66,213.92,-0.33,-0.15%,0
2008-07-30,213.97,214.37,213.21,214.29,0.37,+0.17%,0
2008-07-31,214.25,214.58,213.31,214.08,-0.21,-0.10%,0
2008-08-01,213.92,213.92,211.97,212.68,-1.4,-0.65%,0
2008-08-04,212.76,212.89,212.02,212.42,-0.26,-0.12%,0
2008-08-05,212.36,212.36,210.53,211.76,-0.66,-0.31%,0
2008-08-06,211.84,213.87,211.58,213.82,2.06,+0.97%,0
2008-08-07,213.73,213.73,212.5,212.74,-1.08,-0.51%,0
2008-08-08,212.73,212.73,210.79,211.69,-1.05,-0.49%,0
2008-08-11,211.54,211.54,209.64,210.4,-1.29,-0.61%,0
2008-08-12,210.37,210.61,207.23,207.26,-3.14,-1.49%,0
2008-08-13,207.33,207.33,202.45,204.89,-2.37,-1.14%,0
2008-08-14,204.82,205.95,203.41,205.18,0.29,+0.14%,0
2008-08-15,205.14,206.51,204.34,206.13,0.95,+0.46%,0
2008-08-18,206.14,206.14,205.12,205.37,-0.76,-0.37%,0
2008-08-19,205.38,205.38,203.84,204.89,-0.48,-0.23%,0
2008-08-20,204.89,205.15,204.08,204.61,-0.28,-0.14%,0
2008-08-21,204.58,204.64,201.75,203.7,-0.91,-0.44%,0
2008-08-22,203.69,204.58,202.73,203.94,0.24,+0.12%,0
2008-08-25,203.75,203.75,202.28,202.51,-1.43,-0.70%,0
2008-08-26,202.6,202.84,200.66,201.67,-0.84,-0.41%,0
2008-08-27,201.73,202.27,200.45,201.04,-0.63,-0.31%,0
2008-08-28,201.09,201.12,199.75,200.37,-0.67,-0.33%,0
2008-08-29,200.32,200.32,197.58,198.13,-2.24,-1.12%,0
2008-09-01,198.27,198.31,195.28,195.55,-2.58,-1.30%,0
2008-09-02,194.27,194.87,192.8,193.75,-1.8,-0.92%,0
2008-09-03,193.73,194.06,191.89,192.37,-1.38,-0.71%,0
2008-09-04,192.45,193.6,189.19,189.39,-2.98,-1.55%,0
2008-09-05,189.4,190.18,186.31,190.18,0.79,+0.42%,0
2008-09-08,190.25,195.66,188.45,190.35,0.17,+0.09%,0
2008-09-09,190.31,190.96,187.84,188.16,-2.19,-1.15%,0
2008-09-10,188.09,190.1,187.13,188.7,0.54,+0.29%,0
2008-09-11,188.77,188.97,185.83,188.28,-0.42,-0.22%,0
2008-09-12,188.44,193.69,187.81,193.62,5.34,+2.84%,0
2008-09-15,192.13,192.13,187.24,188.3,-5.32,-2.75%,0
2008-09-16,188.45,189.94,184.45,188.36,0.06,+0.03%,0
2008-09-17,188.31,191.82,186.81,190.1,1.74,+0.92%,0
2008-09-18,190.02,192.02,188.92,191.65,1.55,+0.82%,0
2008-09-19,191.69,197.04,191.39,196.76,5.11,+2.67%,0
2008-09-22,196.75,197.14,194.22,195.75,-1.01,-0.51%,0
2008-09-23,195.69,196.61,194.89,195.52,-0.23,-0.12%,0
2008-09-24,195.55,197.44,195.25,195.93,0.41,+0.21%,0
2008-09-25,195.89,197.17,195.36,195.83,-0.1,-0.05%,0
2008-09-26,195.82,195.89,193.08,195.77,-0.06,-0.03%,0
2008-09-29,195.5,195.5,188.16,188.42,-7.35,-3.75%,0
2008-09-30,188.31,191.01,186.74,189.03,0.61,+0.32%,0
2008-10-01,188.96,189.93,185.93,187.69,-1.34,-0.71%,0
2008-10-02,187.26,188.11,184.67,185.83,-1.86,-0.99%,0
2008-10-03,185.85,188.47,184.64,186.55,0.72,+0.39%,0
2008-10-06,185.7,185.7,173.99,177.53,-9.02,-4.84%,0
2008-10-07,177.64,182.11,175.89,177.24,-0.29,-0.16%,0
2008-10-08,177.12,178.94,171.49,171.6,-5.64,-3.18%,0
2008-10-09,171.62,176.4,169.96,170.66,-0.94,-0.55%,0
2008-10-10,170.57,171.99,165.88,171.61,0.95,+0.56%,0
2008-10-13,171.56,177.44,168.52,176.87,5.26,+3.07%,0
2008-10-14,176.98,181.38,176.98,177.58,0.71,+0.40%,0
2008-10-15,177.51,178.71,172.64,172.64,-4.94,-2.78%,0
2008-10-16,172.61,176.23,170.61,175.82,3.18,+1.84%,0
2008-10-17,175.66,176.5,173.89,175.69,-0.13,-0.07%,0
2008-10-20,175.84,179.19,173.76,174.67,-1.02,-0.58%,0
2008-10-21,174.77,175.55,166.93,167.23,-7.44,-4.26%,0
2008-10-22,167.3,167.62,157.87,158.91,-8.32,-4.98%,0
2008-10-23,158.96,160.65,154.64,157.98,-0.93,-0.59%,0
2008-10-24,158.18,158.76,138.92,150.06,-7.92,-5.01%,0
2008-10-27,149.85,149.85,140.61,144.39,-5.67,-3.78%,0
2008-10-28,144.29,155.83,142.79,155.83,11.44,+7.92%,0
2008-10-29,155.88,161.13,153.24,159.44,3.61,+2.32%,0
2008-10-30,159.58,165.12,158.14,162.24,2.8,+1.76%,0
2008-10-31,162.14,162.24,155.42,158.33,-3.91,-2.41%,0
2008-11-03,158.46,163.33,155.57,156.91,-1.42,-0.90%,0
2008-11-04,156.79,161.73,153.63,159.02,2.11,+1.34%,0
2008-11-05,159.07,160.86,155.19,155.71,-3.31,-2.08%,0
2008-11-06,155.73,157.65,152.28,152.66,-3.05,-1.96%,0
2008-11-07,152.81,156.24,150.26,153.69,1.03,+0.67%,0
2008-11-10,153.6,157.54,152.19,153.01,-0.68,-0.44%,0
2008-11-11,152.99,154.26,149.68,150.22,-2.79,-1.82%,0
2008-11-12,150.29,151.73,141.03,142.12,-8.1,-5.39%,0
2008-11-13,142.23,145.6,139,145.06,2.94,+2.07%,0
2008-11-14,144.91,146,140.73,143.15,-1.91,-1.32%,0
2008-11-17,143.25,146.5,140.74,144.6,1.45,+1.01%,0
2008-11-18,144.52,146.51,143.75,145.14,0.54,+0.37%,0
2008-11-19,145.16,147.88,143.07,143.07,-2.07,-1.43%,0
2008-11-20,143.14,143.87,137.77,138,-5.07,-3.54%,0
2008-11-21,138.22,143.21,138.22,143.19,5.19,+3.76%,0
2008-11-24,143.09,147.75,141.01,147.75,4.56,+3.18%,0
2008-11-25,147.87,148.56,143.82,147.36,-0.39,-0.26%,0
2008-11-26,147.27,147.27,144.51,146.64,-0.72,-0.49%,0
2008-11-27,146.79,147.9,145.65,146.86,0.22,+0.15%,0
2008-11-28,146.65,147.5,145.53,146.85,-0.01,-0.01%,0
2008-12-01,146.46,146.46,138.19,138.73,-8.12,-5.53%,0
2008-12-02,138.84,140.9,137.06,138.94,0.21,+0.15%,0
2008-12-03,138.99,139.76,136.26,137.87,-1.07,-0.77%,0
2008-12-04,137.92,138.03,134.08,135.42,-2.45,-1.78%,0
2008-12-05,135.44,137.45,133.25,136.31,0.89,+0.66%,0
2008-12-08,136.26,140.73,136.24,138.42,2.11,+1.55%,0
2008-12-09,138.35,138.48,135.44,135.95,-2.47,-1.78%,0
2008-12-10,136.05,138.39,136.05,137.09,1.14,+0.84%,0
2008-12-11,137.1,138.69,135.78,137.4,0.31,+0.23%,0
2008-12-12,137.5,138.23,132.12,136.26,-1.14,-0.83%,0
2008-12-15,136.37,139.23,135.25,138.76,2.5,+1.83%,0
2008-12-16,138.7,139.03,136.78,138.74,-0.02,-0.01%,0
2008-12-17,138.71,139.07,134.84,135.5,-3.24,-2.34%,0
2008-12-18,135.57,138.14,133.7,134.3,-1.2,-0.89%,0
2008-12-19,134.38,135.97,132.38,133.46,-0.84,-0.63%,0
2008-12-22,133.5,134.72,132,133.82,0.36,+0.27%,0
2008-12-23,133.7,134.31,132.5,133.97,0.15,+0.11%,0
2008-12-24,133.94,134.07,132.54,133.26,-0.71,-0.53%,0
2008-12-26,133.38,133.97,132.4,132.49,-0.77,-0.58%,0
2008-12-29,132.35,133.5,130.14,130.5,-1.99,-1.50%,0
2008-12-30,130.64,131.88,129.82,130.08,-0.42,-0.32%,0
2008-12-31,130.26,133.27,129.98,132.65,2.57,+1.98%,0
2009-01-02,133.12,133.97,131.34,133.55,0.9,+0.68%,0
2009-01-05,133.54,137.58,132.8,137.2,3.65,+2.73%,0
2009-01-06,137.13,140.86,135.38,139.72,2.52,+1.84%,0
2009-01-07,139.68,141.54,137.88,139.97,0.25,+0.18%,0
2009-01-08,139.89,140.08,137.22,138.85,-1.12,-0.80%,0
2009-01-09,138.81,139.96,136.48,137,-1.85,-1.33%,0
2009-01-12,136.22,136.22,131.71,132.19,-4.81,-3.51%,0
2009-01-13,132.23,132.52,128.92,129.69,-2.5,-1.89%,0
2009-01-14,129.65,132.06,129.01,130.08,0.39,+0.30%,0
2009-01-15,130.09,131.99,129.06,131.51,1.43,+1.10%,0
2009-01-16,131.71,135.71,131.71,133.54,2.03,+1.54%,0
2009-01-19,133.68,135.75,130.43,130.84,-2.7,-2.02%,0
2009-01-20,130.76,130.76,124.73,125,-5.84,-4.46%,0
2009-01-21,125,126.18,119.36,124.89,-0.11,-0.09%,0
2009-01-22,124.82,124.82,121.07,123.33,-1.56,-1.25%,0
2009-01-23,123.38,123.78,118.79,122.49,-0.84,-0.68%,0
2009-01-27,124.62,127.65,124.2,125.73,3.24,+2.65%,0
2009-01-28,125.66,129.48,125.59,128.67,2.94,+2.34%,0
2009-01-29,128.4,129.41,126.45,128.69,0.02,+0.02%,0
2009-01-30,128.72,130.79,126.67,130.79,2.1,+1.63%,0
2009-02-02,129.57,129.57,125.26,127.64,-3.15,-2.41%,0
2009-02-03,127.63,129.38,126.65,129.26,1.62,+1.27%,0
2009-02-04,129.27,130.67,127.25,129.38,0.12,+0.09%,0
2009-02-05,129.29,135.55,128.44,133.22,3.84,+2.97%,0
2009-02-06,133.24,136.69,132.42,135.89,2.67,+2.00%,0
2009-02-09,135.79,137.35,133.57,136.27,0.38,+0.28%,0
2009-02-10,136.21,136.24,130.29,131.61,-4.66,-3.42%,0
2009-02-11,131.61,131.78,128.84,130.13,-1.48,-1.12%,0
2009-02-12,130.02,130.02,127.08,129.81,-0.32,-0.25%,0
2009-02-13,129.78,133.88,129.24,131.93,2.12,+1.63%,0
2009-02-16,131.44,131.44,129.57,131.12,-0.81,-0.61%,0
2009-02-17,131.21,132.14,129.63,131.56,0.44,+0.34%,0
2009-02-18,131.54,133.7,130.35,133.27,1.71,+1.30%,0
2009-02-19,133.24,136.41,132.85,134.65,1.38,+1.04%,0
2009-02-20,134.59,135.25,132.7,134.66,0.01,+0.01%,0
2009-02-23,134.68,139.13,133.77,137.1,2.44,+1.81%,0
2009-02-24,136.99,140.63,136.2,139.95,2.85,+2.08%,0
2009-02-25,139.93,141.82,137.63,138.34,-1.61,-1.15%,0
2009-02-26,138.38,141.69,138.28,141.03,2.69,+1.94%,0
2009-02-27,140.62,140.62,136.66,139.79,-1.24,-0.88%,0
2009-03-02,139.52,139.52,135.48,136.98,-2.81,-2.01%,0
2009-03-03,137.04,138.63,135.99,137.92,0.94,+0.69%,0
2009-03-04,137.9,140.79,137.34,140.71,2.79,+2.02%,0
2009-03-05,140.69,141.49,138.09,138.54,-2.17,-1.54%,0
2009-03-06,138.45,140.18,137.22,138.58,0.04,+0.03%,0
2009-03-09,138.61,139.31,135.88,136.19,-2.39,-1.72%,0
2009-03-10,136.21,137.03,135.25,135.69,-0.5,-0.37%,0
2009-03-11,135.72,136.19,133.84,134.96,-0.73,-0.54%,0
2009-03-12,134.97,136.5,131.42,136.21,1.25,+0.93%,0
2009-03-13,136.18,138.37,135.25,137.2,0.99,+0.73%,0
2009-03-16,137.12,140,136.85,138.09,0.89,+0.65%,0
2009-03-17,138.03,139.36,137.9,138.43,0.34,+0.25%,0
2009-03-18,138.36,138.91,135.63,137.27,-1.16,-0.84%,0
2009-03-19,137.36,137.97,135.2,137.13,-0.14,-0.10%,0
2009-03-20,137.11,138.95,136.55,138.79,1.66,+1.21%,0
2009-03-23,138.75,141.86,138.72,141.19,2.4,+1.73%,0
2009-03-24,141.22,145.07,141.22,143.74,2.55,+1.81%,0
2009-03-25,143.7,144.6,141.05,141.99,-1.75,-1.22%,0
2009-03-26,142.04,143.57,142.04,142.67,0.68,+0.48%,0
2009-03-27,142.62,142.91,138.99,140.2,-2.47,-1.73%,0
2009-03-30,140.25,140.46,135.68,138.72,-1.48,-1.06%,0
2009-03-31,138.8,142.53,138.53,141.79,3.07,+2.21%,0
2009-04-01,141.69,142.84,140.51,142.52,0.73,+0.51%,0
2009-04-02,142.49,146.92,142.25,146.56,4.04,+2.83%,0
2009-04-03,146.52,148.91,145.51,148.91,2.35,+1.60%,0
2009-04-06,148.83,151.53,147.65,149.2,0.29,+0.19%,0
2009-04-07,148.94,148.94,145.79,147.92,-1.28,-0.86%,0
2009-04-08,147.97,148.53,145.67,146.82,-1.1,-0.74%,0
2009-04-09,146.83,148.02,146.26,147.39,0.57,+0.39%,0
2009-04-13,147.03,148.78,146.38,148.72,1.33,+0.90%,0
2009-04-14,148.65,149.27,147,147.43,-1.29,-0.87%,0
2009-04-15,147.47,149.29,145.79,149.05,1.62,+1.10%,0
2009-04-16,149.09,149.83,146.53,148.23,-0.82,-0.55%,0
2009-04-17,148.31,148.8,146.15,146.73,-1.5,-1.01%,0
2009-04-20,146.95,147.05,142.08,142.38,-4.35,-2.96%,0
2009-04-21,142.36,145.12,141.46,144.95,2.57,+1.81%,0
2009-04-22,144.84,144.95,140.56,142.08,-2.87,-1.98%,0
2009-04-23,142.1,144.41,141.03,144.24,2.16,+1.52%,0
2009-04-24,144.12,144.12,141.11,142.57,-1.67,-1.16%,0
2009-04-27,142.06,142.06,140.09,141.66,-0.91,-0.64%,0
2009-04-28,141.68,141.96,138.97,141.1,-0.56,-0.40%,0
2009-04-29,141.16,144.46,141.06,144.23,3.13,+2.22%,0
2009-04-30,144.24,146.94,143.6,145.93,1.7,+1.18%,0
2009-05-01,145.86,148.34,145.66,147.87,1.94,+1.33%,0
2009-05-04,147.96,149.06,147.32,148.38,0.51,+0.34%,0
2009-05-05,148.33,149.8,147.8,149.28,0.9,+0.61%,0
2009-05-06,149.07,149.24,146.94,148.66,-0.62,-0.42%,0
2009-05-07,148.8,150.81,148.13,148.78,0.12,+0.08%,0
2009-05-08,148.77,150.05,148.19,149.96,1.18,+0.79%,0
2009-05-11,149.83,150.37,146.73,147.45,-2.51,-1.67%,0
2009-05-12,147.4,149.38,146.34,147.31,-0.14,-0.09%,0
2009-05-13,147.3,148.03,144.26,144.39,-2.92,-1.98%,0
2009-05-14,144.55,146.05,143.44,145.94,1.55,+1.07%,0
2009-05-15,145.94,146.35,143.52,144.43,-1.51,-1.03%,0
2009-05-18,144.66,147.88,143.02,147.79,3.36,+2.33%,0
2009-05-19,147.76,149.6,147.07,148.52,0.73,+0.49%,0
2009-05-20,148.48,149.81,147.6,149.45,0.93,+0.63%,0
2009-05-21,149.5,150.05,146.83,149.51,0.06,+0.04%,0
2009-05-22,149.47,151.01,148.2,150.93,1.42,+0.95%,0
2009-05-25,150.69,151.46,149.79,150.88,-0.05,-0.03%,0
2009-05-26,150.88,151.54,149.57,151.33,0.45,+0.30%,0
2009-05-27,151.46,153,151.46,152.17,0.84,+0.56%,0
2009-05-28,152.23,154.83,152.23,154.37,2.2,+1.45%,0
2009-05-29,154.37,155.77,153.37,154.21,-0.16,-0.10%,0
2009-06-01,154.4,159.18,153.49,158.98,4.77,+3.09%,0
2009-06-02,158.73,159.13,156.88,158.73,-0.25,-0.16%,0
2009-06-03,158.85,160.44,155.67,156.59,-2.14,-1.35%,0
2009-06-04,156.7,158.55,155.21,156.23,-0.36,-0.23%,0
2009-06-05,156.29,158.42,154.89,157.64,1.41,+0.90%,0
2009-06-08,157.68,158.42,155.55,158.13,0.49,+0.31%,0
2009-06-09,158.04,159.16,156.65,158.85,0.72,+0.46%,0
2009-06-10,158.81,161.24,158.46,160.54,1.69,+1.06%,0
2009-06-11,160.47,162.05,159.95,161.92,1.38,+0.86%,0
2009-06-12,161.91,162.55,160.48,161.82,-0.1,-0.06%,0
2009-06-15,161.64,161.75,158.84,159.68,-2.14,-1.32%,0
2009-06-16,159.75,160.34,156.51,158.14,-1.54,-0.96%,0
2009-06-17,158.25,159.33,155.61,157.03,-1.11,-0.70%,0
2009-06-18,157.09,158.43,155.02,157.71,0.68,+0.43%,0
2009-06-19,157.61,159.57,157.4,158.76,1.05,+0.67%,0
2009-06-22,158.63,158.63,156.43,156.7,-2.06,-1.30%,0
2009-06-23,156.76,156.82,154.06,156.68,-0.02,-0.01%,0
2009-06-24,156.69,158.21,156.14,156.92,0.24,+0.15%,0
2009-06-25,156.88,158.51,155.93,157.09,0.17,+0.11%,0
2009-06-26,157.01,158.17,156.67,157.33,0.24,+0.15%,0
2009-06-29,157.31,159.27,156.74,159.15,1.82,+1.16%,0
2009-06-30,159.1,160.23,158.21,158.58,-0.57,-0.36%,0
2009-07-01,158.65,159.88,158.26,159.26,0.68,+0.43%,0
2009-07-02,159.25,159.3,156.86,157.28,-1.98,-1.24%,0
2009-07-03,157.32,157.79,156.4,156.82,-0.46,-0.29%,0
2009-07-06,156.44,156.44,153.05,155.3,-1.52,-0.97%,0
2009-07-07,155.31,155.31,152.75,153.13,-2.17,-1.40%,0
2009-07-08,152.76,152.76,146.86,149.28,-3.85,-2.51%,0
2009-07-09,149.31,152.32,148.16,151.91,2.63,+1.76%,0
2009-07-10,151.85,152.13,148.55,150.08,-1.83,-1.20%,0
2009-07-13,150.09,150.99,147.17,150.77,0.69,+0.46%,0
2009-07-14,150.77,153.01,150.69,152.53,1.76,+1.17%,0
2009-07-15,152.51,155.13,152.37,154.76,2.23,+1.46%,0
2009-07-16,154.72,155.05,153.07,154.4,-0.36,-0.23%,0
2009-07-17,154.44,154.63,152.42,153.94,-0.46,-0.30%,0
